;product_id;product_category;care_label;main_prod_cat;log_parse_cat;raw_data;parsed;clean_data;len_raw_clean_text;test_length;rebuild_text;len_rebuild;test_test_pc;test_missing_weight
240;#6224;PANTS;Main: 63% polyester, 37% cotton, 360 g/m². Reinforcement 1: 100% polyamide CORDURA®, 205 g/m². Reinforcement 2: 100% polyester CORDURA®, 320 g/m².;PANTS;True;Main: 63% polyester, 37% cotton, 360 g/m². Reinforcement 1: 100% polyamide CORDURA®, 205 g/m². Reinforcement 2: 100% polyester CORDURA®, 320 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 63.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 37.0, 'material_class': ['cotton']}], 'Weight': 360, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyester cordura', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}}};main 63% polyester, 37% cotton, 360 g/m2. reinforcement 1 100% polyamide cordura®, 205 g/m2. reinforcement 2 100% polyester cordura®, 320 g/m2.;143;True;main_0 63% polyester, 37% cotton, 360 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. reinforcement_1 100% polyester cordura, 320 g/m2.;143;0;0
241;#6230;PANTS;Main: 85% polyester, 15% cotton, 270 g/m².  Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 85% polyester, 15% cotton, 270 g/m².  Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 85.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 15.0, 'material_class': ['cotton']}], 'Weight': 270, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 85% polyester, 15% cotton, 270 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 85% polyester, 15% cotton, 270 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
242;#6233;PANTS;Colour 0455, 0466 / Main: 69% polyamide, 31% cotton, 250 g/m2. Contrast: 85% polyester, 15% cotton, 270 g/m2. Reinforcement: 100% polyamide CORDURA®, 205 g/m².Colour 9566 / Main: 85% polyester, 15% cotton, 270 g/m2. Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Colour 0455, 0466 / Main: 69% polyamide, 31% cotton, 250 g/m2. Contrast: 85% polyester, 15% cotton, 270 g/m2. Reinforcement: 100% polyamide CORDURA®, 205 g/m².Colour 9566 / Main: 85% polyester, 15% cotton, 270 g/m2. Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'colour 0455, 0466': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 69.0, 'material_class': ['polyamide']}, {'material_full': 'cotton', 'percentage': 31.0, 'material_class': ['cotton']}], 'Weight': 250, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 85.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 15.0, 'material_class': ['cotton']}], 'Weight': 270, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}, 'colour 9566': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 85.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 15.0, 'material_class': ['cotton']}], 'Weight': 270, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};colour 0455, 0466 / main 69% polyamide, 31% cotton, 250 g/m2. contrast 85% polyester, 15% cotton, 270 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.colour 9566 / main 85% polyester, 15% cotton, 270 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;260;True;colour 0455, 0466: main_0 69% polyamide, 31% cotton, 250 g/m2. contrast_0 85% polyester, 15% cotton, 270 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. colour 9566: main_0 85% polyester, 15% cotton, 270 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;267;0;0
243;#6234;PANTS;Main: 61% polyester, 39% Sorona® polyester, 260 g/m².  Reinforcement: 100% CORDURA® polyamide, 205 g/m².  Reinforcement: 53% CORDURA® stretch solution dyed polyamide, 47% CORDURA® solution dyed polyester, 283 g/m². ;PANTS;True;Main: 61% polyester, 39% Sorona® polyester, 260 g/m².  Reinforcement: 100% CORDURA® polyamide, 205 g/m².  Reinforcement: 53% CORDURA® stretch solution dyed polyamide, 47% CORDURA® solution dyed polyester, 283 g/m². ;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 260, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'cordura', 'percentage': 53.0, 'material_class': []}], 'Weight': None, 'Test_pc': False}, 'Stretch_0': {'Materials': [{'material_full': 'cordura solution dyed polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': False}}};main 61% polyester, 39% sorona® polyester, 260 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. reinforcement 53% cordura® stretch solution dyed polyamide, 47% cordura® solution dyed polyester, 283 g/m2.;209;True;main_0 61% polyester, 39% sorona polyester, 260 g/m2. reinforcement_0 100% cordura polyamide, 205 g/m2. reinforcement_1 53% cordura. stretch_0 47% cordura solution dyed polyester, 283 g/m2.;189;2;1
244;#6241;PANTS;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m².  Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA®polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";PANTS;True;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m².  Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA®polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 47.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 53.0, 'material_class': ['polyester']}], 'Weight': 251, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}, 'colour 0904': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 252, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'solution dyed cordura polyamide', 'percentage': 53.0, 'material_class': ['polyamide']}, {'material_full': 'solution dyed cordura polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 47% cotton, 53% polyester, 251 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 100% cordura®, polyester 320 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. colour 0904 main 61% polyester 39% sorona® polyester, 252 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2;452;True;main_0 47% cotton, 53% polyester, 251 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 100% cordura polyester, 320 g/m2. reinforcement_1 100% cordura polyamide, 205 g/m2. colour 0904: main_0 61% polyester, 39% sorona polyester, 252 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 53% solution dyed cordura polyamide, 47% solution dyed cordura polyester, 283 g/m2. reinforcement_1 100% polyamide cordura, 205 g/m2.;458;0;0
245;#6243;PANTS;Main: 61% polyester, 39% Sorona® polyester, 260 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% CORDURA® solution dyed polyester, 283 g/m²;PANTS;True;Main: 61% polyester, 39% Sorona® polyester, 260 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% CORDURA® solution dyed polyester, 283 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 260, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'solution dyed cordura polyamide', 'percentage': 53.0, 'material_class': ['polyamide']}, {'material_full': 'cordura solution dyed polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': True}}};main 61% polyester, 39% sorona® polyester, 260 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. reinforcement 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m2;200;True;main_0 61% polyester, 39% sorona polyester, 260 g/m2. reinforcement_0 100% cordura polyamide, 205 g/m2. reinforcement_1 53% solution dyed cordura polyamide, 47% cordura solution dyed polyester, 283 g/m2.;203;0;0
246;#6247;PANTS;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m².   
Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";PANTS;True;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m².   
Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 47.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 53.0, 'material_class': ['polyester']}], 'Weight': 251, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}, 'colour 0904': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 252, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'solution dyed cordura polyamide', 'percentage': 53.0, 'material_class': ['polyamide']}, {'material_full': 'solution dyed cordura polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 47% cotton, 53% polyester, 251 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 100% cordura®, polyester 320 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. colour 0904 main 61% polyester 39% sorona® polyester, 252 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2;453;True;main_0 47% cotton, 53% polyester, 251 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 100% cordura polyester, 320 g/m2. reinforcement_1 100% cordura polyamide, 205 g/m2. colour 0904: main_0 61% polyester, 39% sorona polyester, 252 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 53% solution dyed cordura polyamide, 47% solution dyed cordura polyester, 283 g/m2. reinforcement_1 100% polyamide cordura, 205 g/m2.;458;0;0
247;#6251;PANTS;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m².  Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA®polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";PANTS;True;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m².  Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA®polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 47.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 53.0, 'material_class': ['polyester']}], 'Weight': 251, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}, 'colour 0904': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 252, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'solution dyed cordura polyamide', 'percentage': 53.0, 'material_class': ['polyamide']}, {'material_full': 'solution dyed cordura polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 47% cotton, 53% polyester, 251 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 100% cordura®, polyester 320 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. colour 0904 main 61% polyester 39% sorona® polyester, 252 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2;452;True;main_0 47% cotton, 53% polyester, 251 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 100% cordura polyester, 320 g/m2. reinforcement_1 100% cordura polyamide, 205 g/m2. colour 0904: main_0 61% polyester, 39% sorona polyester, 252 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 53% solution dyed cordura polyamide, 47% solution dyed cordura polyester, 283 g/m2. reinforcement_1 100% polyamide cordura, 205 g/m2.;458;0;0
248;#6260;PANTS;"Main: 55% Protal®, 44% Cotton, 1% Antistatic, 275 gram. Reinforcement: 39% Modacrylic, 28% CORDURA®, 17% Cotton, 15% Aramid, 1% Antistatic, 270 gram.
";PANTS;True;"Main: 55% Protal®, 44% Cotton, 1% Antistatic, 275 gram. Reinforcement: 39% Modacrylic, 28% CORDURA®, 17% Cotton, 15% Aramid, 1% Antistatic, 270 gram.
";{'default': {'Main_0': {'Materials': [{'material_full': 'protal', 'percentage': 55.0, 'material_class': ['protal']}, {'material_full': 'cotton', 'percentage': 44.0, 'material_class': ['cotton']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 275, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 55% protal®, 44% cotton, 1% antistatic, 275 g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;147;True;main_0 55% protal, 44% cotton, 1% antistatic, 275 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;149;0;0
249;#6261;PANTS;"Main: 49% modacrylic FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².
";PANTS;True;"Main: 49% modacrylic FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².
";{'default': {'Main_0': {'Materials': [{'material_full': 'modacrylic fr', 'percentage': 49.0, 'material_class': ['modacrylic']}, {'material_full': 'cotton', 'percentage': 42.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 5.0, 'material_class': ['aramid']}, {'material_full': 'polyamide', 'percentage': 3.0, 'material_class': ['polyamide']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 300, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;177;True;main_0 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;181;0;0
250;#6262;PANTS;"Main: 49% modacrylic FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².
";PANTS;True;"Main: 49% modacrylic FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².
";{'default': {'Main_0': {'Materials': [{'material_full': 'modacrylic fr', 'percentage': 49.0, 'material_class': ['modacrylic']}, {'material_full': 'cotton', 'percentage': 42.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 5.0, 'material_class': ['aramid']}, {'material_full': 'polyamide', 'percentage': 3.0, 'material_class': ['polyamide']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 300, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;177;True;main_0 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;181;0;0
251;#6263;PANTS;"Main: 49% modacryl FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².
";PANTS;True;"Main: 49% modacryl FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².
";{'default': {'Main_0': {'Materials': [{'material_full': 'modacryl fr', 'percentage': 49.0, 'material_class': ['modacrylic']}, {'material_full': 'cotton', 'percentage': 42.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 5.0, 'material_class': ['aramid']}, {'material_full': 'polyamide', 'percentage': 3.0, 'material_class': ['polyamide']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 300, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 49% modacryl fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;176;True;main_0 49% modacryl fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;179;0;0
252;#6264;PANTS;Main: 49% modacrylic FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². Reinforcement: 100% para-aramid, 545 g/m².;PANTS;True;Main: 49% modacrylic FR, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². Reinforcement: 100% para-aramid, 545 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'modacrylic fr', 'percentage': 49.0, 'material_class': ['modacrylic']}, {'material_full': 'cotton', 'percentage': 42.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 5.0, 'material_class': ['aramid']}, {'material_full': 'polyamide', 'percentage': 3.0, 'material_class': ['polyamide']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 300, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'paraaramid', 'percentage': 100.0, 'material_class': []}], 'Weight': 545, 'Test_pc': True}}};main 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforcement 100% paraaramid, 545 g/m2.;126;True;main_0 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforcement_0 100% paraaramid, 545 g/m2.;130;0;0
